INDEX,TARGET,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
1547,5803,1,38,1,13,"$7,443",No,,Yes,M,<High School,Student,21,Commercial,"$6,040",4,Pickup,yes,$0,0,No,1,1,Highly Urban/ Urban
1550,16652.059048,0,35,0,9,"$26,048",No,$0,z_No,M,z_High School,Clerical,42,Commercial,"$28,370",4,Panel Truck,yes,$0,0,No,3,1,Highly Urban/ Urban
1551,1050,0,35,1,6,"$17,972",No,"$109,056",Yes,M,<High School,Clerical,35,Private,"$14,050",7,Minivan,yes,"$6,890",3,No,4,1,Highly Urban/ Urban
1552,27521.496976,0,50,0,7,"$50,899",No,$0,z_No,z_F,z_High School,z_Blue Collar,55,Commercial,"$11,590",10,z_SUV,no,$0,0,No,3,1,Highly Urban/ Urban
1553,5019,0,43,0,10,"$61,206",No,,z_No,M,Bachelors,Manager,32,Commercial,"$24,450",1,Panel Truck,yes,"$4,752",1,No,2,1,Highly Urban/ Urban
1554,8446,0,53,0,12,"$46,979",No,"$212,163",z_No,M,z_High School,z_Blue Collar,24,Commercial,"$4,580",10,Minivan,yes,"$5,011",2,No,1,9,Highly Urban/ Urban
1555,1803.9393064,0,38,2,8,"$47,366",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,66,Commercial,"$6,240",1,z_SUV,no,$0,0,No,1,6,Highly Urban/ Urban
1557,2986,0,53,0,0,$0,No,"$74,945",Yes,z_F,z_High School,Home Maker,56,Private,"$1,500",4,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
1558,5791,0,45,1,10,"$102,765",Yes,$0,z_No,z_F,Masters,Lawyer,43,Private,"$18,150",1,Minivan,no,"$5,796",2,No,0,17,Highly Urban/ Urban
1559,6022,0,45,0,9,"$61,710",No,"$255,337",Yes,M,Bachelors,Professional,34,Commercial,"$9,040",6,Pickup,yes,$0,0,No,0,11,Highly Urban/ Urban
1560,2747,0,43,0,10,"$97,953",No,$0,z_No,M,Bachelors,z_Blue Collar,43,Commercial,"$13,080",1,Minivan,no,"$6,748",3,No,0,,Highly Urban/ Urban
1561,9058.5680892,0,28,1,7,"$21,970",Yes,$0,z_No,M,<High School,z_Blue Collar,60,Private,"$7,950",10,Pickup,no,"$2,004",3,No,3,6,Highly Urban/ Urban
1562,3591,0,54,0,12,"$64,423",No,"$216,645",z_No,M,PhD,Doctor,20,Private,"$17,350",1,Van,yes,$0,0,No,0,16,Highly Urban/ Urban
1563,13720.425201,0,47,0,0,$0,No,"$84,486",z_No,z_F,Bachelors,Home Maker,32,Private,"$8,140",10,Sports Car,no,"$41,175",2,Yes,3,1,Highly Urban/ Urban
1565,2219,0,41,2,16,"$35,636",No,"$150,462",Yes,z_F,z_High School,Clerical,42,Private,"$15,120",6,Sports Car,no,"$5,358",1,No,7,1,Highly Urban/ Urban
1566,20263.715041,0,27,0,10,"$25,564",No,$0,z_No,z_F,<High School,z_Blue Collar,26,Private,"$9,070",6,z_SUV,no,$0,0,No,2,1,Highly Urban/ Urban
1567,5487,0,56,0,14,"$54,286",No,$0,z_No,M,z_High School,z_Blue Collar,52,Commercial,"$10,040",1,Pickup,yes,"$6,216",1,No,4,,Highly Urban/ Urban
1568,1745,0,52,0,13,"$18,426",No,"$137,473",z_No,M,<High School,Clerical,14,Private,"$8,540",6,Pickup,no,"$3,653",1,No,2,1,Highly Urban/ Urban
1569,6639,0,46,0,12,"$28,996",No,"$137,891",z_No,z_F,z_High School,Clerical,60,Private,"$9,200",4,Minivan,no,$0,0,No,1,9,Highly Urban/ Urban
1571,5505,2,39,2,12,"$46,674",Yes,"$200,479",z_No,z_F,Bachelors,Professional,42,Private,"$12,330",16,z_SUV,no,$652,2,No,0,,Highly Urban/ Urban
1572,1906.5953989,0,57,2,0,$0,Yes,$0,z_No,z_F,Bachelors,Home Maker,38,Private,"$7,200",1,z_SUV,no,$0,0,No,1,8,Highly Urban/ Urban
1573,4259,0,31,1,12,"$33,782",Yes,$0,z_No,z_F,z_High School,Clerical,17,Private,"$4,600",6,Sports Car,no,$0,0,No,0,5,Highly Urban/ Urban
1574,3273.5168689,0,18,0,0,$0,No,$0,Yes,z_F,z_High School,Home Maker,52,Private,"$9,970",1,z_SUV,yes,"$14,140",3,No,7,,Highly Urban/ Urban
1575,2288,0,38,0,10,"$44,809",No,$0,z_No,z_F,<High School,z_Blue Collar,26,Private,"$9,780",6,z_SUV,no,$0,0,No,0,8,Highly Urban/ Urban
1576,4018,0,23,3,12,"$14,307",No,"$119,409",Yes,M,Bachelors,Clerical,49,Private,"$2,930",3,Minivan,no,$0,0,No,4,1,Highly Urban/ Urban
1578,4746,0,32,1,9,"$42,018",No,"$124,856",Yes,z_F,Bachelors,Professional,12,Private,"$18,600",8,z_SUV,no,$0,0,No,4,8,Highly Urban/ Urban
1579,4656,0,38,0,10,,No,$0,z_No,z_F,z_High School,Clerical,29,Private,"$11,310",1,z_SUV,no,$0,0,Yes,1,1,Highly Urban/ Urban
1580,4326,0,35,2,11,"$47,643",No,"$150,050",Yes,z_F,z_High School,Clerical,34,Private,"$5,000",6,z_SUV,no,"$7,165",2,No,0,1,Highly Urban/ Urban
1581,6346,0,41,0,11,"$96,813",No,"$279,879",Yes,M,Bachelors,Professional,14,Commercial,"$24,300",1,Panel Truck,yes,"$10,764",2,No,3,7,Highly Urban/ Urban
1582,2908,1,41,2,14,"$290,846",No,"$682,634",Yes,z_F,Masters,Manager,41,Commercial,"$43,280",6,Panel Truck,no,"$4,422",2,No,0,18,Highly Urban/ Urban
1583,6389,0,44,0,12,"$40,711",No,"$128,970",Yes,M,Bachelors,Clerical,33,Private,"$12,250",6,Minivan,yes,$0,0,No,0,8,Highly Urban/ Urban
1584,3615,0,31,1,12,"$31,476",Yes,"$121,092",z_No,z_F,<High School,Clerical,45,Private,"$7,750",10,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
1586,3595,0,53,0,14,"$49,636",No,"$158,951",Yes,M,z_High School,z_Blue Collar,23,Commercial,"$8,670",10,Minivan,yes,$0,0,No,0,1,Highly Urban/ Urban
1587,3116,1,36,2,11,"$43,680",No,"$164,455",Yes,z_F,z_High School,z_Blue Collar,17,Commercial,"$10,220",1,z_SUV,no,"$6,121",2,No,0,6,Highly Urban/ Urban
1588,3611,0,48,0,0,$0,No,"$127,576",Yes,z_F,z_High School,Home Maker,30,Private,"$6,300",4,z_SUV,no,$0,0,No,0,9,Highly Urban/ Urban
1589,5557.8677719,0,40,2,15,"$74,402",No,"$247,416",Yes,M,z_High School,z_Blue Collar,43,Commercial,"$8,940",1,Pickup,no,"$2,712",2,No,2,7,Highly Urban/ Urban
1591,1828,0,60,3,17,"$35,092",No,,Yes,M,Masters,Professional,54,Commercial,"$20,580",11,Van,yes,"$2,601",1,No,0,13,Highly Urban/ Urban
1593,1929,0,37,1,11,"$73,941",Yes,"$265,035",z_No,z_F,Bachelors,Manager,6,Private,"$5,200",10,Sports Car,no,"$7,372",3,No,4,10,Highly Urban/ Urban
1595,6573,0,35,2,,"$69,943",Yes,$0,z_No,M,z_High School,z_Blue Collar,5,Commercial,"$11,990",1,Pickup,yes,$0,0,No,2,1,Highly Urban/ Urban
1597,3931,1,39,2,11,"$43,971",No,"$186,086",Yes,z_F,z_High School,z_Blue Collar,52,Private,"$16,540",1,Minivan,no,$0,0,No,1,1,Highly Urban/ Urban
1599,7481,0,47,0,11,"$28,163",No,"$126,125",z_No,z_F,<High School,Clerical,22,Private,"$4,320",6,Sports Car,no,"$17,368",2,Yes,0,5,Highly Urban/ Urban
1600,3666.5419524,0,55,0,13,"$56,227",No,"$211,232",Yes,z_F,z_High School,z_Blue Collar,40,Commercial,"$7,000",8,z_SUV,no,"$6,552",1,No,7,1,Highly Urban/ Urban
1601,8615,1,41,2,10,"$119,354",No,"$309,520",Yes,M,Masters,,34,Commercial,"$5,600",7,Pickup,yes,"$38,312",2,Yes,4,18,Highly Urban/ Urban
1602,8195.4983567,0,40,0,8,"$20,753",No,"$165,464",z_No,z_F,z_High School,Clerical,65,Private,"$8,570",1,Sports Car,no,"$3,068",3,No,4,9,Highly Urban/ Urban
1604,3808,0,19,0,6,"$5,336",No,$0,z_No,z_F,z_High School,Clerical,26,Private,"$11,650",6,Sports Car,yes,"$1,845",2,No,7,1,Highly Urban/ Urban
1605,4090,0,39,0,8,"$52,589",No,$0,z_No,z_F,PhD,,55,Commercial,"$25,580",16,Pickup,no,"$4,823",4,No,6,18,Highly Urban/ Urban
1606,5152,0,43,0,11,"$79,388",No,,Yes,z_F,Bachelors,z_Blue Collar,33,Commercial,"$13,740",4,Minivan,no,$0,0,No,2,6,Highly Urban/ Urban
1608,2097,0,48,0,,"$144,922",No,$0,z_No,M,Masters,,31,Commercial,"$33,290",4,Panel Truck,no,$0,0,Yes,0,20,Highly Urban/ Urban
1609,10957.504295,1,41,2,13,"$65,885",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,51,Commercial,"$12,190",1,z_SUV,no,$0,0,Yes,4,8,Highly Urban/ Urban
1610,2007,0,57,0,8,"$38,253",No,"$208,139",z_No,z_F,z_High School,Manager,37,Private,"$9,690",1,z_SUV,no,"$4,588",1,No,6,1,Highly Urban/ Urban
1611,2487,2,37,2,10,"$107,937",Yes,"$297,539",z_No,z_F,Masters,Lawyer,35,Private,"$19,130",3,z_SUV,no,"$5,730",3,No,1,12,Highly Urban/ Urban
1613,12023.802389,0,47,0,14,"$66,524",No,$0,z_No,M,Bachelors,Professional,56,Private,"$12,850",3,Minivan,yes,$0,0,No,0,12,Highly Urban/ Urban
1614,6539,0,50,0,12,"$45,215",No,$0,z_No,z_F,z_High School,z_Blue Collar,33,Commercial,"$26,460",6,Minivan,no,$0,0,No,4,13,Highly Urban/ Urban
1615,5212,0,53,0,11,"$30,319",No,"$175,890",z_No,z_F,z_High School,Professional,8,Private,"$6,800",6,z_SUV,no,$0,0,No,2,1,Highly Urban/ Urban
1616,1869,0,49,0,0,$0,No,"$87,080",Yes,M,z_High School,Student,69,Commercial,"$6,400",1,Pickup,yes,"$5,032",3,No,7,1,Highly Urban/ Urban
1617,731.30383662,0,51,0,11,"$38,668",No,$0,z_No,M,Bachelors,Clerical,49,Private,"$1,500",6,Minivan,yes,"$31,344",3,Yes,2,7,z_Highly Rural/ Rural
1618,3872,0,58,0,,"$73,463",No,"$229,325",Yes,M,Masters,Lawyer,34,Private,"$20,710",6,Van,yes,"$11,061",2,No,2,18,Highly Urban/ Urban
1619,7058,2,57,3,14,"$106,140",Yes,"$347,576",z_No,z_F,Masters,Lawyer,39,Private,"$7,200",4,z_SUV,no,$0,0,Yes,4,15,Highly Urban/ Urban
1620,4042,0,44,0,13,"$69,236",No,"$266,489",Yes,z_F,z_High School,z_Blue Collar,38,Private,"$5,800",1,Sports Car,no,$0,0,No,0,1,Highly Urban/ Urban
1621,5441,0,39,3,15,"$12,854",Yes,$0,z_No,z_F,<High School,Student,25,Commercial,"$12,800",11,z_SUV,no,"$2,452",1,No,3,8,z_Highly Rural/ Rural
1622,6415,0,40,0,0,$0,No,$0,z_No,z_F,Bachelors,Home Maker,31,Private,"$7,470",15,z_SUV,no,"$9,603",2,No,3,13,Highly Urban/ Urban
1623,3510,0,56,0,0,,No,"$100,226",Yes,z_F,Bachelors,Home Maker,32,Private,"$1,500",1,z_SUV,no,$0,0,No,1,10,Highly Urban/ Urban
1624,8351,0,35,0,7,"$64,379",No,$0,z_No,M,Bachelors,z_Blue Collar,88,Commercial,"$15,030",1,Minivan,yes,$0,0,No,0,12,z_Highly Rural/ Rural
1625,4090,0,32,3,11,"$62,615",No,"$184,803",Yes,M,Masters,,18,Commercial,"$24,660",1,Panel Truck,no,"$2,130",2,No,4,14,Highly Urban/ Urban
1626,1221,0,45,0,0,$0,No,"$70,067",z_No,z_F,Bachelors,Home Maker,40,Private,"$6,000",1,z_SUV,no,"$3,373",3,No,1,11,Highly Urban/ Urban
1628,3547.9192947,1,54,1,7,"$64,155",No,"$221,443",Yes,z_F,Bachelors,Professional,34,Private,"$13,320",10,z_SUV,no,"$7,884",5,No,1,17,Highly Urban/ Urban
1631,31532.457485,0,31,4,14,"$48,317",No,"$133,939",Yes,z_F,z_High School,Clerical,41,Private,"$26,130",7,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
1632,3393,2,45,2,16,"$101,470",No,"$321,990",Yes,z_F,Bachelors,z_Blue Collar,25,Commercial,"$11,840",3,z_SUV,no,$0,0,Yes,3,11,Highly Urban/ Urban
1633,1791.3944575,0,32,4,0,$0,No,"$60,950",Yes,M,<High School,Student,36,Commercial,"$9,150",10,Pickup,yes,$0,0,No,4,1,Highly Urban/ Urban
1634,8097,0,26,1,7,"$110,880",No,"$282,194",Yes,z_F,Masters,Manager,29,Private,"$3,900",18,z_SUV,no,$0,0,No,3,,Highly Urban/ Urban
1635,2827,0,53,0,12,"$180,034",No,$0,z_No,z_F,PhD,,27,Commercial,"$32,950",6,Pickup,no,"$3,488",2,No,3,15,Highly Urban/ Urban
1636,2763,0,37,0,13,"$78,341",No,$0,z_No,M,Bachelors,Professional,47,Commercial,"$10,890",4,Pickup,yes,"$3,857",4,No,2,11,Highly Urban/ Urban
1637,6162,0,64,0,14,"$65,398",No,"$231,176",Yes,z_F,Masters,Lawyer,53,Private,"$13,810",11,Sports Car,no,"$9,658",1,No,0,15,Highly Urban/ Urban
1638,3677,0,27,3,9,"$43,915",Yes,$0,z_No,M,z_High School,z_Blue Collar,39,Commercial,"$3,260",1,Minivan,yes,"$5,476",3,No,2,,Highly Urban/ Urban
1639,7531,0,41,0,3,"$85,545",No,$0,z_No,z_F,Masters,Lawyer,36,Private,"$6,000",1,Sports Car,no,"$26,003",2,Yes,4,21,Highly Urban/ Urban
1642,2188,0,37,0,0,$0,No,"$80,900",Yes,z_F,z_High School,Student,40,Commercial,"$5,200",1,Sports Car,no,"$6,064",1,No,0,8,Highly Urban/ Urban
1643,4435,0,56,0,13,"$231,004",No,"$553,221",Yes,M,PhD,Professional,22,Commercial,"$30,200",1,Panel Truck,no,"$7,092",2,No,0,17,Highly Urban/ Urban
1644,4041,0,55,0,14,"$37,523",No,"$165,342",Yes,z_F,<High School,z_Blue Collar,28,Private,"$10,750",1,z_SUV,no,$0,0,No,0,,Highly Urban/ Urban
1645,7008,0,48,0,0,$0,No,$0,Yes,z_F,z_High School,Student,47,Commercial,"$7,380",17,z_SUV,no,"$4,969",1,No,5,10,Highly Urban/ Urban
1647,3491,0,35,2,,"$66,452",Yes,$0,z_No,M,Bachelors,Manager,39,Private,"$23,100",6,Minivan,yes,$0,0,No,2,9,Highly Urban/ Urban
1648,3749.3295089,1,60,1,,"$35,120",Yes,$0,z_No,M,<High School,Manager,37,Commercial,"$17,700",4,Van,no,$0,0,No,1,5,Highly Urban/ Urban
1649,4876,0,46,0,7,"$37,192",No,"$139,612",Yes,M,z_High School,Professional,24,Commercial,"$6,100",6,Pickup,no,$0,0,No,4,1,Highly Urban/ Urban
1650,3133.7397359,0,55,0,13,"$70,839",No,$0,z_No,M,Bachelors,Professional,8,Commercial,"$24,120",1,Panel Truck,yes,$0,0,No,1,11,Highly Urban/ Urban
1651,3674,0,53,0,0,$0,No,$0,z_No,z_F,z_High School,Home Maker,28,Commercial,"$18,070",7,Pickup,no,"$20,773",3,Yes,0,,Highly Urban/ Urban
1652,3172,0,58,1,0,$0,Yes,$0,z_No,M,z_High School,Student,51,Private,"$13,140",1,Minivan,yes,"$5,696",4,No,9,1,Highly Urban/ Urban
1653,15018.702533,0,52,0,11,"$41,367",No,"$198,177",Yes,M,z_High School,z_Blue Collar,7,Commercial,"$10,840",1,Pickup,yes,$0,0,No,2,8,Highly Urban/ Urban
1654,6059,0,47,0,14,"$19,527",No,"$134,741",z_No,z_F,z_High School,z_Blue Collar,50,Commercial,"$8,150",1,z_SUV,no,"$23,275",1,Yes,2,1,Highly Urban/ Urban
1655,1519.0838481,0,38,1,9,"$19,122",Yes,$0,z_No,M,z_High School,Professional,40,Commercial,"$5,300",10,Pickup,yes,$0,0,Yes,0,1,Highly Urban/ Urban
1656,5270,0,27,3,,$0,Yes,$0,z_No,z_F,Bachelors,Student,16,Commercial,"$14,900",7,z_SUV,no,"$33,611",1,Yes,4,8,Highly Urban/ Urban
1657,1911,0,49,0,0,$0,No,$0,z_No,z_F,Bachelors,Student,16,Commercial,"$8,820",1,Pickup,no,"$29,572",3,Yes,2,9,Highly Urban/ Urban
1658,7691.9517479,0,46,0,8,"$30,111",No,"$164,877",z_No,M,<High School,z_Blue Collar,28,Private,"$3,910",4,Minivan,yes,$0,0,No,1,1,Highly Urban/ Urban
1659,4638,1,48,0,13,"$14,522",No,"$109,990",Yes,M,<High School,Clerical,29,Private,"$14,940",6,Minivan,no,"$7,310",3,No,8,9,z_Highly Rural/ Rural
1660,1756,0,33,1,9,"$26,177",Yes,"$113,050",z_No,M,z_High School,z_Blue Collar,33,Commercial,"$6,780",10,Pickup,no,"$3,469",3,No,5,7,Highly Urban/ Urban
1661,3128,0,42,1,11,"$44,955",No,"$161,808",Yes,M,Bachelors,Professional,30,Private,"$18,790",13,Minivan,yes,$0,0,No,2,7,Highly Urban/ Urban
1663,5386,2,61,2,14,"$36,611",No,"$172,982",Yes,M,z_High School,Clerical,28,Private,"$8,380",7,z_SUV,yes,"$1,139",3,No,1,1,Highly Urban/ Urban
1664,2051,0,30,1,10,"$69,357",No,"$227,852",Yes,z_F,z_High School,z_Blue Collar,33,Commercial,"$11,440",4,Sports Car,no,$0,0,No,0,8,Highly Urban/ Urban
1665,6612,0,61,0,12,"$179,536",No,"$481,375",z_No,M,PhD,Doctor,45,Private,"$7,600",1,z_SUV,no,$0,0,No,0,19,Highly Urban/ Urban
1666,5724,1,43,3,17,"$32,505",No,"$162,586",Yes,z_F,<High School,z_Blue Collar,29,Commercial,"$3,750",6,Sports Car,no,"$6,714",1,No,11,1,Highly Urban/ Urban
1667,3347,0,45,1,9,"$24,178",No,"$115,381",Yes,z_F,<High School,Clerical,67,Private,"$19,100",6,z_SUV,no,"$7,727",3,Yes,2,1,Highly Urban/ Urban
1669,5381,1,37,2,0,,No,"$64,066",Yes,z_F,z_High School,Home Maker,35,Private,"$5,390",1,z_SUV,no,"$4,650",2,No,4,,Highly Urban/ Urban
1670,6076,1,42,2,14,"$34,084",No,"$121,601",Yes,M,<High School,Clerical,38,Private,"$4,910",1,Pickup,no,$0,0,No,1,,Highly Urban/ Urban
1674,4037,0,61,0,14,"$59,690",No,"$232,227",Yes,z_F,PhD,Lawyer,44,Private,"$13,570",10,Sports Car,no,$0,0,No,0,14,Highly Urban/ Urban
1675,1620,1,42,3,12,"$106,194",Yes,$0,z_No,z_F,Masters,,33,Commercial,"$18,760",6,Pickup,no,$0,0,No,0,8,Highly Urban/ Urban
1676,5216.1441799,0,39,0,9,"$54,960",No,"$215,876",Yes,M,z_High School,z_Blue Collar,5,Commercial,"$10,450",4,Pickup,no,$0,0,No,2,5,Highly Urban/ Urban
1677,4174,0,35,2,7,"$50,872",No,"$190,621",Yes,z_F,z_High School,z_Blue Collar,46,Commercial,"$14,980",6,z_SUV,no,"$35,500",1,Yes,0,4,Highly Urban/ Urban
1678,3737,0,51,0,0,$0,No,$0,Yes,M,z_High School,Student,34,Commercial,"$26,580",7,Panel Truck,yes,"$5,921",5,No,0,1,Highly Urban/ Urban
1679,5139,0,53,0,12,"$35,168",No,"$175,879",z_No,M,<High School,z_Blue Collar,41,Private,"$11,250",1,Pickup,yes,"$5,103",3,No,0,,Highly Urban/ Urban
1680,3351,0,54,0,6,"$52,409",No,"$212,452",z_No,M,Bachelors,Clerical,40,Private,"$12,140",3,Pickup,yes,"$1,986",4,No,2,7,Highly Urban/ Urban
1681,4440,0,36,0,10,"$39,019",No,"$182,970",Yes,z_F,z_High School,Professional,46,Private,"$14,420",3,z_SUV,no,"$1,414",1,No,0,,Highly Urban/ Urban
1682,4420,0,64,0,12,"$12,291",No,"$119,621",Yes,M,<High School,Clerical,33,Private,"$15,280",1,z_SUV,no,"$6,247",2,No,2,3,Highly Urban/ Urban
1683,2829,0,36,0,11,$907,No,$0,Yes,M,<High School,Student,43,Private,"$8,160",1,Pickup,no,"$5,386",1,No,4,5,Highly Urban/ Urban
1684,3693,1,42,4,15,"$9,950",No,$0,Yes,z_F,z_High School,Student,37,Private,"$18,800",8,Sports Car,no,"$7,942",3,No,7,1,Highly Urban/ Urban
1685,2778,0,44,2,0,$0,No,$0,Yes,M,z_High School,Student,25,Private,"$15,070",9,Minivan,yes,$0,0,No,2,9,z_Highly Rural/ Rural
1687,3442,0,35,0,5,"$18,004",No,$0,z_No,M,z_High School,Clerical,36,Private,"$15,290",4,Minivan,yes,$0,0,Yes,0,1,Highly Urban/ Urban
1689,4575,0,33,4,0,$0,No,$0,Yes,M,<High School,Student,5,Commercial,"$8,700",4,Pickup,no,$0,0,No,0,1,Highly Urban/ Urban
1690,8199,0,25,1,11,"$3,355",Yes,$0,z_No,M,Bachelors,Student,27,Commercial,"$10,060",4,Pickup,yes,$0,0,No,0,5,Highly Urban/ Urban
1691,7108,0,45,2,15,"$35,441",No,"$143,569",Yes,z_F,Masters,Lawyer,39,Private,"$6,000",1,z_SUV,no,"$9,611",2,No,6,15,Highly Urban/ Urban
1692,2379,0,54,0,6,"$55,977",No,$0,z_No,M,Bachelors,Professional,45,Commercial,"$9,790",1,Pickup,yes,"$6,193",1,No,4,8,Highly Urban/ Urban
1693,4274,2,40,2,15,"$40,015",Yes,"$145,021",z_No,M,z_High School,z_Blue Collar,15,Commercial,"$25,120",1,Panel Truck,no,$0,0,No,2,1,Highly Urban/ Urban
1694,2953,0,44,0,0,$0,No,"$115,329",Yes,z_F,z_High School,Home Maker,65,Private,"$5,900",1,z_SUV,no,"$3,218",1,No,7,7,Highly Urban/ Urban
1695,5499,0,39,0,11,"$23,919",No,$0,z_No,z_F,<High School,Clerical,29,Private,"$5,400",6,Sports Car,no,"$4,031",1,No,4,6,Highly Urban/ Urban
1697,2217,0,50,0,9,"$71,544",No,$0,z_No,M,z_High School,z_Blue Collar,36,Commercial,"$29,900",4,Panel Truck,yes,"$10,768",3,No,0,9,Highly Urban/ Urban
1698,10209,2,39,3,12,"$71,304",No,,Yes,z_F,Bachelors,Clerical,43,Commercial,"$7,210",4,z_SUV,no,$0,0,Yes,2,9,Highly Urban/ Urban
1699,2000,0,61,0,11,"$80,153",No,"$272,445",z_No,z_F,Masters,Manager,32,Private,"$16,370",9,Sports Car,no,$0,0,No,0,15,Highly Urban/ Urban
1700,3585,0,44,0,12,"$29,914",No,$0,z_No,z_F,z_High School,z_Blue Collar,41,Commercial,"$5,900",3,Sports Car,no,$0,0,No,1,1,z_Highly Rural/ Rural
1702,5800,1,40,2,7,"$82,565",Yes,$0,z_No,M,Bachelors,Professional,14,Commercial,"$26,440",6,Panel Truck,yes,"$3,699",3,No,0,18,Highly Urban/ Urban
1703,3854,0,19,0,5,"$3,871",No,"$76,851",Yes,z_F,z_High School,Manager,49,Private,"$3,790",3,z_SUV,no,"$5,194",3,No,8,5,Highly Urban/ Urban
1704,4873,0,49,0,8,"$3,044",No,$0,z_No,z_F,z_High School,Student,65,Private,"$1,800",6,Sports Car,no,$0,0,No,4,,Highly Urban/ Urban
1705,4790,0,29,1,14,"$51,724",No,"$148,689",Yes,M,z_High School,Professional,45,Commercial,"$10,330",7,Pickup,no,$0,0,Yes,2,1,Highly Urban/ Urban
1706,1327.0846097,1,44,1,15,,No,"$250,380",Yes,M,z_High School,z_Blue Collar,5,Commercial,"$17,730",13,Van,no,"$6,421",1,No,0,6,Highly Urban/ Urban
1709,5922,0,50,0,10,,No,,Yes,M,z_High School,Clerical,38,Private,"$3,630",4,Minivan,no,"$3,653",1,No,6,,Highly Urban/ Urban
1710,2149,0,40,1,0,$0,Yes,$0,z_No,z_F,Masters,Home Maker,32,Private,"$2,750",3,z_SUV,no,"$39,401",3,Yes,1,10,Highly Urban/ Urban
1711,3527,0,33,1,13,"$49,121",Yes,"$222,342",z_No,M,z_High School,Professional,31,Commercial,"$12,170",4,Pickup,no,"$3,055",2,No,7,8,z_Highly Rural/ Rural
1712,3620,0,48,0,0,$0,No,$0,z_No,z_F,Bachelors,Home Maker,24,Private,"$1,500",9,Sports Car,no,"$8,567",2,No,9,8,Highly Urban/ Urban
1714,4212,0,41,0,13,"$39,055",No,"$173,444",Yes,M,<High School,z_Blue Collar,81,Commercial,"$26,020",4,Panel Truck,no,"$1,044",2,No,5,5,Highly Urban/ Urban
1716,3736,0,54,0,14,"$164,420",No,"$402,031",Yes,z_F,PhD,Lawyer,48,Private,"$1,500",4,z_SUV,no,"$10,878",1,No,2,21,Highly Urban/ Urban
1718,13769.628406,0,36,3,12,"$45,590",No,"$172,745",Yes,z_F,z_High School,Professional,9,Private,"$16,650",3,z_SUV,no,$0,0,No,0,5,Highly Urban/ Urban
1719,2663,0,50,0,0,$0,No,"$122,287",Yes,M,<High School,Student,66,Private,"$1,500",1,Minivan,yes,$0,0,No,0,1,z_Highly Rural/ Rural
1720,5645,0,45,1,0,$0,Yes,$0,z_No,z_F,z_High School,Student,44,Private,"$1,500",4,Sports Car,no,$0,0,No,1,7,Highly Urban/ Urban
1722,2546,0,22,0,7,"$12,301",No,$0,z_No,z_F,Bachelors,z_Blue Collar,49,Commercial,"$8,770",6,Sports Car,yes,"$9,232",3,No,11,14,Highly Urban/ Urban
1723,1125,0,55,0,10,"$54,877",No,$0,z_No,M,Bachelors,Clerical,37,Commercial,"$42,170",6,Panel Truck,yes,$0,0,Yes,0,8,Highly Urban/ Urban
1726,2394,0,31,3,10,"$26,606",Yes,$0,z_No,z_F,z_High School,Student,27,Commercial,"$10,890",1,z_SUV,no,"$4,044",2,No,0,9,Highly Urban/ Urban
1727,5401,1,43,1,9,,Yes,$0,z_No,M,Bachelors,Professional,46,Private,"$12,830",4,Minivan,no,"$1,510",1,Yes,1,1,Highly Urban/ Urban
1728,2931,0,67,1,14,,No,"$219,318",Yes,z_F,z_High School,Professional,66,Private,"$14,080",4,Sports Car,no,"$5,898",3,No,3,1,Highly Urban/ Urban
1729,4009,0,43,0,9,"$53,431",No,$0,z_No,z_F,Bachelors,Professional,5,Private,"$8,050",3,z_SUV,no,"$4,408",1,No,5,12,Highly Urban/ Urban
1732,7369,0,60,0,13,"$60,432",No,"$235,070",Yes,M,Bachelors,Professional,35,Private,"$18,560",1,Minivan,yes,$0,0,No,0,10,z_Highly Rural/ Rural
1733,5463,0,52,0,,,No,,z_No,M,Bachelors,Clerical,36,Commercial,"$22,590",1,Panel Truck,yes,$0,0,No,1,,Highly Urban/ Urban
1735,11212.868616,0,26,0,9,"$24,722",No,$0,z_No,z_F,<High School,Clerical,28,Private,"$9,420",6,z_SUV,no,$0,0,No,1,4,Highly Urban/ Urban
1736,6880,1,38,2,12,"$14,320",Yes,"$77,725",z_No,z_F,z_High School,Home Maker,26,Private,"$23,950",1,Minivan,no,"$3,718",1,No,0,4,Highly Urban/ Urban
1737,4287,0,62,0,14,"$67,112",No,"$238,759",Yes,z_F,Bachelors,Professional,32,Private,"$18,300",1,Sports Car,no,"$8,363",1,No,7,1,Highly Urban/ Urban
1738,4586,0,60,2,,$0,No,"$141,088",Yes,z_F,z_High School,Home Maker,47,Private,"$7,500",3,z_SUV,no,$0,0,Yes,2,1,Highly Urban/ Urban
