INDEX,TARGET_FLAG,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
3657,0,19200,62215,76573,DebtCon,Other,18,0,0,199.87564576,1,21,36.02366277
3658,0,19200,32417,97000,HomeImp,Other,6,0,0,130.86666667,0,15,
3659,0,19200,57728,96552,DebtCon,Office,0,0,0,80.602363108,0,23,37.508103137
3660,0,19200,24430,128837,DebtCon,Other,9,0,0,355.79841245,1,10,41.147749222
3661,0,19200,31307,60202,DebtCon,ProfExe,18,0,0,170.5812991,1,20,35.600544953
3662,1,19300,109000,135000,DebtCon,Office,3,0,0,98.433333333,13,14,
3665,0,19300,50554,76140,DebtCon,Mgr,9,2,0,78.276625282,3,27,36.026904369
3667,0,19300,148542,195791,DebtCon,ProfExe,12,,,110.32763507,0,23,30.536610591
3668,0,19300,73668,89061,DebtCon,Other,0,2,1,113.45356121,2,25,33.498815377
3669,0,19300,31950,53814,DebtCon,ProfExe,17,0,0,178.45963721,1,20,37.134712329
3670,1,19300,27747,43740,DebtCon,Office,7,1,0,167.65798082,1,16,35.086070551
3673,1,19300,152000,182000,HomeImp,Self,1,,,,,,
3674,0,19300,39926,101208,HomeImp,Other,4,0,0,140.05163825,0,14,31.545694154
3676,0,19300,98769,121140,HomeImp,Mgr,0,0,1,313.92451539,0,20,43.085543048
3677,0,19300,146465,192854,DebtCon,ProfExe,13,,,110.64880682,1,23,29.975576027
3679,0,19300,51580,83518,DebtCon,Other,13,0,0,89.525931995,0,9,7.1484132133
3680,1,19300,96454,157809,DebtCon,Other,3,0,0,1168.2335609,0,0,40.206138263
3682,0,19400,39928,106271,HomeImp,Other,6,0,0,129.17827724,0,14,31.922154922
3683,0,19400,45036,78900,,,,,,,,,40.023967978
3684,0,19400,63508,12414,DebtCon,Other,5,,,64.407604619,1,16,40.570169157
3685,0,19400,167450,200902,DebtCon,ProfExe,9,0,0,264.69798241,1,37,25.630798735
3687,0,19400,39334,103578,HomeImp,Other,6,0,0,127.5305161,0,15,31.367627185
3688,0,19400,53000,82800,DebtCon,Other,18,0,0,206.96666667,1,22,
3689,0,19400,109812,172705,DebtCon,Office,5,0,0,204.10541489,3,23,43.338407206
3690,0,19400,110745,173474,DebtCon,Office,6,0,0,217.40670533,4,23,42.220407153
3691,1,19400,86219,126904,HomeImp,Other,0,0,0,,0,0,34.480849784
3692,1,19400,178000,219300,HomeImp,ProfExe,12,0,0,214.36666667,0,26,
3694,0,19400,71515,100771,DebtCon,Other,,1,1,223.17108437,2,13,40.705043705
3695,0,19500,94543,127718,DebtCon,ProfExe,11,,,132.40785557,,24,30.85706709
3698,0,19500,92663,152627,HomeImp,ProfExe,3,0,0,106.7126279,0,16,35.367656803
3699,0,19500,98718,122659,HomeImp,Mgr,0,0,1,324.25708383,0,20,42.546020912
3700,0,19500,88909,140092,DebtCon,Mgr,13,0,0,163.56250439,1,25,33.005016664
3701,0,19500,9475,30000,DebtCon,Other,0,1,0,33.466666667,2,4,
3702,0,19500,105000,138375,DebtCon,Office,12,0,2,219.13333333,0,25,
3703,1,19500,50000,89100,,ProfExe,7,2,1,86.233333333,4,25,
3705,0,19500,8861,170687,HomeImp,Mgr,23,0,0,76.788495476,2,20,31.584002863
3708,0,19500,58638,13930,DebtCon,Other,4,,,69.005027135,0,16,42.50002486
3709,0,19500,48835,72566,DebtCon,ProfExe,9,0,0,191.27539659,1,42,39.612425643
3710,0,19500,10506,70945,DebtCon,Office,,0,0,247.79199149,0,22,39.755605133
3712,0,19600,64000,90000,DebtCon,Mgr,9,0,0,195.8,2,19,
3713,1,19600,117646,149975,DebtCon,Other,4,0,0,114.21361486,1,12,31.222802648
3715,0,19600,55169,86203,DebtCon,Other,18,0,0,223.60332921,1,22,33.755272795
3716,1,19600,109500,136000,DebtCon,ProfExe,12,2,0,183.96666667,3,32,
3718,0,19600,53662,80055,DebtCon,Other,6,,,99.085542373,0,8,37.518297806
3719,0,19600,49984,84519,DebtCon,Other,12,0,0,92.811333225,0,10,7.6140654223
3720,0,19600,85984,112721,DebtCon,Mgr,18,0,0,239.13779406,4,31,36.031180289
3721,0,19600,128876,162994,DebtCon,Office,2,,1,382.31221703,,52,36.06796344
3722,0,19700,33529,61209,DebtCon,Other,17,0,0,112.15874119,0,18,40.725296117
3723,0,19700,49793,113200,DebtCon,ProfExe,16,0,0,251.10419791,0,19,25.033745755
3724,1,19700,62351,84624,DebtCon,Mgr,0,1,0,88.126516775,1,22,54.241334737
3725,0,19700,93040,113362,DebtCon,ProfExe,6,0,0,135.81385685,3,21,19.704394465
3726,0,19700,32989,75950,DebtCon,ProfExe,9,0,0,283.1,0,19,
3728,0,19700,60999,89841,DebtCon,Office,0,0,0,82.103881006,0,22,36.279990349
3730,0,19700,105135,147353,DebtCon,Office,11,0,2,225.69612759,0,24,43.009650533
3731,0,19700,70709,97394,DebtCon,Mgr,0,0,0,94.860466383,0,17,25.556707636
3734,0,19800,73557,95770,DebtCon,Mgr,0,0,0,70.029159184,0,17,25.596617373
3735,0,19800,56745,83146,DebtCon,Other,11,0,0,85.253619221,0,10,7.8621936317
3736,0,19800,51454,68073,HomeImp,Office,1,0,0,130.97479082,0,17,32.304944123
3737,0,19800,47488,77916,,,,,,,,,37.308246697
3738,0,19800,99137,121781,HomeImp,Mgr,4,0,1,302.1278732,1,20,39.510628341
3740,0,19800,63701,14609,DebtCon,Other,4,,,62.359738199,1,17,41.874197914
3742,0,19800,69174,95154,HomeImp,ProfExe,6,0,0,59.459256192,0,16,31.254821634
3743,0,19900,90966,154351,HomeImp,ProfExe,4,0,0,103.97544215,0,17,35.405919939
3744,0,19900,128219,162012,DebtCon,Office,1,,0,374.02376692,,52,37.888166956
3747,0,19900,45748,82516,,,,,,,,,39.313878015
3749,0,19900,132878,199172,HomeImp,ProfExe,14,0,0,197.92380603,0,22,35.330603966
3751,1,19900,93619,130000,DebtCon,Office,9,2,5,210.96666667,2,18,
3752,0,19900,170947,222227,DebtCon,Office,13,0,0,220.0164639,1,31,42.235796358
3753,0,19900,68830,107598,DebtCon,Office,10,0,0,202.93419537,2,13,30.957516266
3754,0,19900,4641,23636,DebtCon,Other,,0,0,63.535254747,1,19,40.442378233
3755,0,19900,16232,70592,DebtCon,Office,,0,0,242.36540259,0,22,39.446251418
3756,0,19900,74193,94078,HomeImp,ProfExe,7,0,0,81.414351704,0,15,32.033550455
3757,0,19900,78142,102085,HomeImp,Mgr,12,0,0,160.36703279,0,27,34.099757111
3758,0,20000,59936,12737,DebtCon,Other,5,,,63.395400361,0,17,40.446579317
3760,0,20000,9647,31920,DebtCon,Other,0,1,0,24.686231454,1,3,28.94036033
3761,0,20000,43087,61438,DebtCon,Other,14,0,0,276.56241531,0,20,29.295178776
3762,0,20000,99000,140000,HomeImp,,,,,,,,
3764,0,20000,170706,224233,DebtCon,Office,11,0,0,207.03468454,0,32,41.102489224
3766,1,20000,68958,99875,DebtCon,ProfExe,11,1,1,117.66666667,0,23,
3772,1,20000,73400,94000,DebtCon,Mgr,9,0,0,270,2,14,
3773,0,20000,99300,139150,HomeImp,ProfExe,10,0,0,162.36666667,1,23,
3774,0,20000,69742.61,180000,,Other,11,0,0,366.3,1,17,
3775,0,20000,59964,100000,DebtCon,Office,8,,1,106.83333333,2,18,
3776,0,20000,,90000,HomeImp,Other,8,0,0,181.7,1,16,
3779,0,20000,55746,105230,DebtCon,ProfExe,16,0,3,282.06666667,1,36,
3780,0,20000,85704,94200,DebtCon,ProfExe,2,1,0,123.9,0,20,
3782,0,20000,125000,162975,DebtCon,ProfExe,7,0,0,178.53333333,0,38,
3783,0,20000,13316,50150,DebtCon,Other,26,0,2,214.03333333,0,25,
3784,0,20000,32000,56373,DebtCon,Other,1,0,0,113.56666667,1,17,
3785,0,20000,126324,171450,,Mgr,26,,5,329.56666667,1,28,
3786,0,20000,,64928.84,HomeImp,Office,8,0,0,122.66666667,2,5,
3787,0,20000,66820,100000,HomeImp,Other,5,0,0,217.26666667,1,13,
3790,0,20000,61843,95595,HomeImp,Office,14,0,0,135.96666667,0,14,
3791,0,20000,49034,98250,DebtCon,Office,2,0,4,167.36666667,0,47,
3792,0,20000,74368,105000,DebtCon,Other,,0,0,180.6,2,25,
3793,0,20000,145000,117500,,ProfExe,5,0,0,96.4,3,34,
3797,0,20000,29400,52000,DebtCon,Other,,0,0,219.13333333,0,13,
3798,0,20000,132436,180000,DebtCon,ProfExe,22,0,0,221.16666667,1,24,
3799,0,20000,83205,132000,DebtCon,Other,11,0,0,97.4,3,15,
3800,0,20000,127826,277500,HomeImp,Mgr,3,0,0,193.8,0,15,
3802,1,20000,161000,204000,DebtCon,ProfExe,5,3,7,205.93333333,5,25,
3803,1,20000,117820,154000,DebtCon,Mgr,3,0,0,70.998127341,0,29,
3805,1,20000,151982,,DebtCon,Self,,2,5,146.5,1,43,
3806,1,20000,78500,109725,DebtCon,ProfExe,9.8,,1,117.66666667,2,30,
3808,1,20000,16000,87300,DebtCon,Other,28,1,6,232.33333333,1,21,
3809,1,20000,122000,166100,DebtCon,ProfExe,2.6,0,2,206.96666667,1,18,
3810,1,20000,47696.03,112700,DebtCon,Other,16,0,3,123.76666667,0,23,
3812,1,20000,143000,185625,DebtCon,Office,1.5,2,3,73.033333333,2,11,
3813,1,20000,21300,308600,HomeImp,ProfExe,2,1,0,274.9,0,30,
3814,1,20000,11000,75000,DebtCon,Other,7,1,3,267.83333333,1,23,
3815,1,20000,116932,138072,HomeImp,Other,19,0,0,171.46666667,2,23,
3816,1,20000,70862,201500,,Mgr,9.3,0,1,290.16670565,1,25,
3817,1,20000,87800,163800,,Mgr,14,2,6,244.06666667,,25,
3818,1,20000,86019,94350,DebtCon,Other,3.7,0,1,119.7,0,16,
3820,1,20000,107000,146400,DebtCon,Office,0.1,0,2,234.33333333,2,32,
3821,1,20000,77900,105400,DebtCon,Mgr,4,0,0,110.6,0,17,
3822,0,20000,23140,47548,DebtCon,Other,1,,,322.00459581,,24,35.459509616
3823,0,20000,27782,58313,DebtCon,ProfExe,16,0,0,185.17063715,1,20,38.68480699
3824,0,20000,,78232,DebtCon,Sales,2,0,0,399.74188176,0,23,23.948854331
3826,0,20000,28440,91704,DebtCon,ProfExe,10,0,0,143.63743879,0,20,30.206893343
3827,0,20000,9722,173518,HomeImp,Mgr,21,0,0,89.211954836,2,20,31.120877405
3828,0,20000,105422,146613,HomeImp,,,,,,,,38.039855031
3829,0,20000,,26507,DebtCon,ProfExe,7,0,0,92.426673817,1,19,20.683740382
3831,0,20000,129682,180746,,Mgr,24,,4,322.20025857,0,27,30.891171386
3832,0,20100,78915,119400,DebtCon,Mgr,18,0,0,232.82670618,4,30,36.648679723
3834,0,20100,14749,74584,DebtCon,Office,,0,0,252.60593155,0,22,38.801877068
3835,0,20100,38614,56295,HomeImp,Self,3,1,,132.61652146,,11,25.792653495
3836,0,20100,20153,94279,DebtCon,Other,21,0,0,227.18251723,2,40,36.696630096
3837,0,20100,,22971,DebtCon,ProfExe,5,0,0,102.72665449,1,18,18.507802639
3838,0,20100,70491,100797,DebtCon,Other,,2,0,247.03727185,2,14,40.272149382
3839,1,20100,16755,29412,HomeImp,Other,3,1,0,62.050110801,2,21,58.132182899
3840,1,20100,54098,88939,,,,,,,,,
3841,0,20100,62661,87329,DebtCon,Other,18,0,0,198.34134329,0,22,32.83817817
3842,0,20100,36486,46883,HomeImp,Self,3,0,,117.78337902,,10,24.851456756
3843,0,20100,54257,68830,DebtCon,ProfExe,10,0,0,201.05642041,0,41,37.180181309
3844,0,20100,45764,79967,,,,,,,,,38.647727907
3846,0,20100,57192,82870,DebtCon,Other,5,,,91.701436768,0,7,36.635230799
3847,0,20100,104183,139637,HomeImp,ProfExe,10,0,0,162.00418077,1,23,34.624202813
3848,0,20100,72775,102308,DebtCon,Office,8,0,0,206.47884516,2,13,32.782971421
3849,0,20100,171132,201214,DebtCon,ProfExe,11,0,0,250.92306961,0,38,25.965532663
3850,0,20100,137009,286955,HomeImp,Mgr,3,0,0,196.98411618,0,14,30.08535009
3851,0,20100,84965,110676,DebtCon,Mgr,18,0,0,244.02972997,5,30,38.627830219
3852,0,20200,105278,180304,DebtCon,Office,6,0,0,218.65781872,3,24,41.80676309
3853,0,20200,9297,26699,DebtCon,Other,,0,0,55.705497287,2,18,41.718958392
3854,0,20200,88020,139200,DebtCon,Other,10,0,0,99.04640244,3,15,39.916957294
3855,0,20200,25956,92553,DebtCon,ProfExe,7,0,0,156.2693203,0,21,28.290439504
3856,0,20200,125647,166423,DebtCon,Office,1,,0,395.14876133,,51,36.132509986
3857,0,20200,61303,97780,HomeImp,ProfExe,17,0,1,632.1031857,1,24,20.737039009
3859,0,20200,137000,174685,DebtCon,ProfExe,6,,,183.66666667,5,43,
3860,0,20200,35819,49843,HomeImp,Self,4,0,,121.10222953,,11,27.037512902
3861,0,20200,51588,121752,DebtCon,ProfExe,14,0,0,253.24896672,0,20,26.43068063
3862,0,20200,153084,196968,DebtCon,Other,6,0,0,,1,16,32.011799943
3863,0,20200,45088,65211,DebtCon,Office,10,0,2,118.56966954,1,22,43.454512149
3865,0,20200,61477,98143,DebtCon,Office,1,0,0,156.92908886,0,21,36.099868346
3866,0,20200,51449,69060,DebtCon,Office,2,0,0,216.21808098,0,12,33.333582017
3867,0,20200,,68031,HomeImp,Office,6,0,0,120.59346503,1,4,18.320487992
3868,0,20200,34676,62987,DebtCon,Other,1,0,0,112.79908664,0,17,22.093045945
3869,0,20200,59347,97816,HomeImp,ProfExe,18,0,0,618.73589016,1,24,21.668642273
3870,0,20200,41479,70102,DebtCon,Office,5,0,0,172.91171488,2,26,33.834671174
3871,1,20200,82181,119535,DebtCon,Office,41,0,0,105.21929675,3,28,52.734860612
3872,0,20200,130401,171686,DebtCon,ProfExe,7,0,0,178.94254482,0,38,20.327137907
3873,0,20300,59809,107994,DebtCon,ProfExe,15,0,3,263.99129317,0,36,26.50856379
3874,0,20300,90048,129230,DebtCon,ProfExe,13,,,134.94259728,,25,30.236554055
3875,0,20300,71387,107363,HomeImp,Other,4,0,0,219.87473017,0,13,29.567221404
3876,0,20300,37056,55027,DebtCon,Other,,0,0,223.55369158,0,13,40.326049305
3877,0,20300,82996,118224,DebtCon,Other,11,0,0,287.61160487,1,16,34.187083047
3878,0,20300,36360,57905,DebtCon,Other,,0,0,214.97048428,0,12,39.263094236
3879,0,20300,153896,200279,DebtCon,Other,7,0,0,,2,16,29.075187648
3881,1,20300,63803,89079,DebtCon,ProfExe,21,0,4,323.80857327,4,28,45.875916904
3882,0,20300,37388,55703,DebtCon,Other,,0,0,222.733567,0,12,39.814736842
3884,1,20300,180254,220843,HomeImp,ProfExe,11,0,0,217.12816724,0,25,41.563100649
3885,1,20300,66667,92158,DebtCon,ProfExe,9,3,1,174.89210564,2,64,40.545680998
3886,0,20300,94781,125948,DebtCon,ProfExe,12,,,148.65568751,,24,33.183677311
3887,0,20300,13838,30813,DebtCon,Other,0,0,0,39.645887291,1,3,29.98518301
3888,0,20400,173975,219297,DebtCon,Office,12,0,0,198.55724049,0,32,40.784899297
3890,0,20400,86559,123114,DebtCon,Other,9,0,0,280.79322574,2,16,34.439171107
3892,0,20400,,94446,HomeImp,Other,6,0,0,184.82428996,1,16,40.775864346
3893,0,20400,153958,195834,DebtCon,Other,9,0,0,,1,15,31.134624378
3894,0,20400,44746,63433,DebtCon,Office,5,0,0,176.32849657,2,26,36.676878306
3895,1,20400,19265,43962,DebtCon,Office,5,2,0,177.90470706,1,15,35.404638874
3896,0,20400,68928,98587,HomeImp,Office,13,0,0,153.57813544,0,13,36.176091839
3897,0,20400,38267,68684,DebtCon,Office,12,0,1,121.45336289,0,22,42.206433219
3899,0,20400,132443,204082,HomeImp,ProfExe,13,0,0,187.01869159,0,22,36.821887439
3900,0,20400,76305,103430,HomeImp,ProfExe,8,0,0,68.441583027,0,16,31.515593407
3901,0,20400,83188,113181,DebtCon,Mgr,25,,0,321.56093961,1,42,37.69667921
3902,0,20400,52109,100316,DebtCon,Office,0,0,4,166.93819992,0,46,35.526227509
3903,0,20400,41985,100096,HomeImp,Other,4,0,0,141.03308812,0,14,32.930781881
3904,0,20400,60393,98247,DebtCon,Office,3,0,0,149.57119967,0,22,34.342249385
3906,0,20500,93761,94895,DebtCon,ProfExe,1,1,0,118.27605096,0,20,33.70161545
3908,1,20500,25984,95541,DebtCon,Other,28,1,5,248.40487821,0,21,17.805848892
3910,0,20500,86236,138729,DebtCon,Other,11,0,0,97.862172571,3,14,38.699441104
3911,1,20500,113963,131135,HomeImp,Self,3,1,0,243.68060389,1,26,143.94960495
3912,0,20500,,130396,HomeImp,Other,0,0,0,305.65642242,3,21,31.582252776
3913,0,20500,173061,220886,DebtCon,Office,13,0,0,213.91435993,1,32,43.79573429
3914,0,20500,47130,66415,DebtCon,Office,4,0,0,170.9255245,2,26,33.582415749
3915,0,20500,41899,65418,DebtCon,Office,12,0,2,113.48245982,1,22,43.206598833
3916,0,20500,169689,198931,DebtCon,ProfExe,9,0,0,258.62004189,1,37,26.366126268
3917,0,20500,67852,97944,HomeImp,Office,14,0,0,141.00534478,0,14,36.609389404
3918,0,20500,59969,90311,DebtCon,Office,5,,,151.57534173,,15,36.50493346
3919,0,20500,53438,118731,DebtCon,ProfExe,14,0,0,258.52106943,0,20,26.146927186
3920,0,20500,183000,230000,DebtCon,ProfExe,2,0,0,288.86666667,1,27,
3922,1,20500,52031,64975,,Other,2.5,1,3,105.53333333,2,33,
3923,0,20500,87892,136867,DebtCon,Other,10,0,0,96.929644692,3,15,40.162919392
3924,0,20500,80441,100505,DebtCon,Mgr,7,0,0,87.44666334,7,23,38.495065962
3925,0,20500,76620,185666,,Other,8,0,0,360.64005406,1,16,33.754318614
3926,0,20500,39147,58049,DebtCon,Other,,0,0,202.90305427,0,12,38.646018727
3927,1,20500,106839,144460,DebtCon,Other,13,1,1,107.67138171,4,49,39.687089435
3928,1,20500,85884,103546,DebtCon,Other,5,9,0,39.985829576,5,16,34.068268927
3932,0,20600,69949,101807,HomeImp,Other,3,0,0,218.39093903,0,13,30.271239302
3933,0,20600,74828,106493,HomeImp,Other,5,1,0,204.07440932,1,12,30.222959942
3935,0,20600,16779,56481,DebtCon,Other,24,0,1,228.05700238,0,24,27.176647716
3936,0,20600,44826,66226,DebtCon,Office,13,0,1,120.43326243,0,22,40.911949864
3937,0,20600,124323,166781,DebtCon,Office,4,,1,381.02564753,,51,37.169048081
3939,0,20600,91183,138268,DebtCon,Other,12,0,0,113.16663582,3,15,41.207855737
3940,1,20600,52946,83558,DebtCon,Other,0,0,0,65.882879392,0,10,65.143593455
3941,0,20600,62531,96584,DebtCon,Office,1,0,0,146.83996796,0,21,33.945586146
3942,1,20600,48500,72000,DebtCon,Other,17,0,0,,0,0,
3943,0,20600,32439,55024,DebtCon,Other,0,,,302.78394945,,24,35.388379715
3944,0,20600,79590,106014,DebtCon,Other,,0,0,180.05415376,2,25,40.69308168
3945,0,20600,138918,175989,DebtCon,ProfExe,5,,,189.95591947,4,42,40.862678366
3946,0,20600,,28635,DebtCon,ProfExe,5,0,0,102.98686317,0,18,19.447185151
3947,0,20600,147855,125839,,ProfExe,4,1,0,97.109583625,3,34,29.697506653
3948,0,20600,185050,234004,DebtCon,ProfExe,3,0,0,313.60448942,0,27,40.049112625
3949,0,20600,114947,173502,DebtCon,Office,4,0,0,219.33687955,4,24,40.543738916
3950,0,20700,80124,99938,DebtCon,Mgr,7,0,0,69.324719576,7,24,38.679633572
3952,0,20700,71408,103991,HomeImp,Other,4,0,0,208.35175048,1,12,31.327394441
3953,0,20700,100778,142271,HomeImp,,,,,,,,39.983095928
3954,0,20700,41000,65000,DebtCon,Other,26,0,0,305.26666667,3,32,
3955,0,20700,48134,78954,,,,,,,,,37.760482419
3956,0,20700,,64980,HomeImp,Office,6,0,0,112.63586026,1,5,17.693144182
3958,0,20700,107766,146937,DebtCon,Office,12,0,2,223.13789747,0,24,42.547274756
3959,0,20700,72698,96691,DebtCon,Other,,2,0,233.5953067,1,13,42.62634036
3960,0,20700,140776,183621,HomeImp,Mgr,7,0,0,315.37439124,0,17,43.85601978
3961,0,20700,69810,100756,HomeImp,Other,3,0,0,213.72829182,1,13,32.871908969
3962,0,20700,32817,101720,HomeImp,Other,5,0,0,132.94093789,0,15,31.606217408
3963,1,20800,70758,,DebtCon,Other,0,4,2,107.53333333,3,19,
3965,0,20800,155315,192038,DebtCon,ProfExe,11,,,114.48219764,0,23,29.891571941
3966,0,20800,56364,115760,DebtCon,ProfExe,16,0,0,261.81405582,0,19,24.797958173
3968,0,20800,46434,68490,DebtCon,Office,6,0,0,171.28347285,2,26,35.999296466
3969,0,20800,107787,182140,DebtCon,Office,7,0,0,214.33056821,3,23,41.928469494
3970,0,20800,156393,199881,DebtCon,Other,7,0,0,,2,16,30.923407463
3972,0,20800,29503,54923,DebtCon,Other,,0,0,215.48071426,0,12,38.732132169
3973,0,20800,150507,126763,,ProfExe,4,0,0,102.42238785,2,33,31.990310996
3974,0,20800,107379,147014,HomeImp,ProfExe,10,0,0,161.53748239,1,22,31.925329416
3975,0,20800,97360,123854,HomeImp,Mgr,0,0,0,310.23181959,1,20,43.217416959
3976,0,20800,,26732,DebtCon,ProfExe,6,0,0,103.03112953,1,19,21.304272086
3977,0,20800,,74486,DebtCon,Sales,6,0,0,407.58562369,0,24,22.16287266
3980,0,20800,58440,99244,DebtCon,Office,1,0,4,174.95857724,0,46,37.488545687
3981,0,20800,,78483,DebtCon,Sales,2,0,0,412.01487305,0,23,21.945849051
3982,0,20800,,130472,HomeImp,Other,1,0,0,308.41035403,3,21,29.665452406
3983,0,20800,96994,140564,DebtCon,Mgr,13,0,0,169.68715741,1,25,33.525064301
3985,0,20800,136884,180053,HomeImp,Mgr,9,0,0,323.5951974,0,17,43.037750039
3986,0,20900,30517,58756,DebtCon,Other,,0,0,222.03799456,0,12,40.42166884
3987,0,20900,71972,101745,DebtCon,Mgr,6,0,0,67.324562017,6,23,38.513256182
3988,0,20900,111464,144487,DebtCon,Office,11,0,1,206.67735326,0,25,40.065477156
3990,0,20900,,74233,HomeImp,Office,6,0,0,123.11488171,1,4,20.781741228
3991,0,20900,127077,204192,HomeImp,ProfExe,13,0,0,181.65088033,0,22,34.589581433
3992,0,20900,59228,92224,DebtCon,Office,1,0,0,157.07118358,1,21,37.677209372
3993,0,20900,39244,55582,HomeImp,Self,5,1,,120.2198845,,10,26.225758833
3994,0,20900,63038,86870,DebtCon,,3,0,0,113.69883344,0,16,38.732521813
3995,0,20900,45279,73814,DebtCon,Office,1,0,0,235.39555279,0,12,34.571844248
3996,1,20900,55000,79900,HomeImp,Other,2.5,0,0,45.631135531,1,14,
3997,0,20900,51960,105524,DebtCon,Office,2,0,3,179.92563497,0,47,37.179602413
3998,0,20900,69233,105434,DebtCon,Other,,2,0,242.16425716,1,13,40.163650532
3999,0,20900,60553,91364,DebtCon,Office,1,0,0,75.563803334,0,22,37.411200653
4000,1,20900,66575,79416,DebtCon,ProfExe,13,2,1,107.26951261,7,28,28.382337015
4001,1,20900,122807,150896,DebtCon,Other,5,0,0,123.4795377,2,13,30.424481104
4002,1,20900,61402,88659,DebtCon,ProfExe,9,3,0,164.24893233,1,63,40.921433337
4003,0,20900,62615,87904,DebtCon,Office,5,,,177.86484921,,15,36.831076151
4004,0,20900,133213,174787,,Mgr,26,,4,332.08282636,1,27,32.346398825
4008,0,21000,101678,144063,HomeImp,ProfExe,9,0,0,167.71839354,0,22,32.204926222
4009,0,21000,81848,109860,DebtCon,Other,,0,0,173.78616163,1,24,40.057527407
4010,0,21000,53572,80048,DebtCon,Mgr,9,2,0,69.906569837,2,27,34.931086497
4013,0,21000,63405,86804,DebtCon,Office,5,,,156.87275074,,15,37.433784588
4015,1,21000,113954,136249,DebtCon,Office,2,0,0,97.544252184,13,14,33.620883435
4016,1,21000,48735,71694,DebtCon,Other,8,0,0,48.498970842,3,10,32.921400637
4017,1,21000,,55000,DebtCon,Other,7,,,,,,
4018,0,21000,86545,118000,HomeImp,Mgr,9.9,0,0,121.76666667,2,24,
4019,0,21000,64100,85100,DebtCon,Other,3.5,0,0,97.633333333,2,30,
4020,0,21000,90267,134000,HomeImp,ProfExe,7,0,0,160.9,0,32,
4021,0,21000,42000,67000,DebtCon,Other,7,0,0,66.633333333,2,19,
4022,0,21000,87000,140000,DebtCon,ProfExe,22,1,0,163.36666667,1,25,
4024,1,21000,69231,95000,DebtCon,ProfExe,8,0,7,116.7,1,22,
4025,1,21000,96000,125000,DebtCon,Sales,0.3,1,,116.9,1,19,
4026,1,21000,42000,67000,DebtCon,Office,7,0,0,65.966666667,2,18,
4027,0,21000,67657,100606,HomeImp,Other,5,0,0,225.28527037,1,12,31.04430422
4030,1,21000,52411,90031,,ProfExe,5,2,1,90.425474601,3,24,41.966249467
4033,0,21000,131378,199687,HomeImp,ProfExe,12,0,0,208.60596567,0,21,37.099279114
4034,0,21000,65205,86313,DebtCon,,4,0,0,99.369470346,0,15,40.143170748
4036,0,21100,48624,83448,,,,,,,,,39.671408305
4037,0,21100,55863,81406,DebtCon,Mgr,10,1,0,74.576426981,2,27,36.760275709
4038,0,21100,81389,123842,DebtCon,Other,9,0,0,285.04691618,1,17,37.13906786
4040,0,21100,61427,83722,DebtCon,Other,19,0,0,220.55353362,0,21,32.72762776
4041,0,21100,63955,95621,HomeImp,ProfExe,19,0,0,626.29709367,0,24,20.01032357
4042,0,21100,91479,127110,DebtCon,Office,25,0,0,279.46823675,3,16,33.078522222
4043,0,21100,143487,180122,HomeImp,Mgr,7,0,0,324.1633286,0,16,43.251182523
4044,0,21100,,26450,DebtCon,ProfExe,6,1,0,112.57824309,0,19,19.842902485
4045,0,21200,130373,204384,HomeImp,ProfExe,13,0,0,197.04446062,0,21,35.204434527
4047,0,21200,23088,56535,DebtCon,Other,27,0,1,216.1560174,0,24,27.395233882
4049,0,21200,109747,174666,DebtCon,Office,7,0,0,211.8072267,3,24,40.39483989
4050,0,21200,70096,108632,HomeImp,Other,4,0,0,200.01491752,1,13,29.641286443
4052,1,21200,69212,106273,DebtCon,ProfExe,12,0,1,97.2311228,0,22,18.11489583
4053,0,21200,67272,107667,HomeImp,Other,5,0,0,224.12044079,0,12,30.510532094
4054,0,21200,62067,104579,HomeImp,Office,13,0,0,143.36452964,0,14,36.107667396
